Time,root.CNNP.QF.1#.QF1RCV036MD.numvalue
2019-04-27T01:35:45.000+08:00,785.5
2019-04-27T01:35:51.000+08:00,784.5
2019-04-27T01:35:52.000+08:00,785.5
2019-04-27T01:36:00.000+08:00,785.7
2019-04-27T01:36:41.000+08:00,786.6
2019-04-27T01:36:42.000+08:00,786.7
2019-04-27T01:37:11.000+08:00,785.6
2019-04-27T01:37:12.000+08:00,785.4
2019-04-27T01:37:17.000+08:00,786.5
2019-04-27T01:37:18.000+08:00,786.7
2019-04-27T01:37:26.000+08:00,785.7
2019-04-27T01:37:29.000+08:00,785.2
2019-04-27T01:37:31.000+08:00,786.2
2019-04-27T01:37:36.000+08:00,786.7
2019-04-27T01:38:29.000+08:00,787.3
2019-04-27T01:39:09.000+08:00,786.2
2019-04-27T01:39:11.000+08:00,787.3
2019-04-27T01:39:32.000+08:00,786.2
2019-04-27T01:39:39.000+08:00,787.2
2019-04-27T01:39:44.000+08:00,786.1
2019-04-27T01:39:55.000+08:00,787.2
2019-04-27T01:40:01.000+08:00,786.2
2019-04-27T01:40:13.000+08:00,785.5
2019-04-27T01:40:49.000+08:00,786.9
2019-04-27T01:40:53.000+08:00,785.8
2019-04-27T01:40:57.000+08:00,787.1
2019-04-27T01:41:05.000+08:00,786.0
2019-04-27T01:41:13.000+08:00,787.1
2019-04-27T01:41:14.000+08:00,787.2
2019-04-27T01:41:21.000+08:00,786.2
2019-04-27T01:41:29.000+08:00,785.9
2019-04-27T01:42:02.000+08:00,787.1
2019-04-27T01:42:03.000+08:00,785.9
2019-04-27T01:42:21.000+08:00,787.1
2019-04-27T01:42:34.000+08:00,786.2
2019-04-27T01:42:39.000+08:00,785.9
2019-04-27T01:42:44.000+08:00,787.2
2019-04-27T01:42:46.000+08:00,786.0
2019-04-27T01:43:55.000+08:00,785.2
2019-04-27T01:44:05.000+08:00,786.2
2019-04-27T01:44:23.000+08:00,785.0
2019-04-27T01:44:37.000+08:00,785.8
2019-04-27T01:44:44.000+08:00,786.2
2019-04-27T01:44:56.000+08:00,787.1
2019-04-27T01:44:58.000+08:00,785.9
2019-04-27T01:45:03.000+08:00,784.9
2019-04-27T01:45:04.000+08:00,784.7
2019-04-27T01:45:05.000+08:00,785.8
2019-04-27T01:45:07.000+08:00,785.9
2019-04-27T01:45:24.000+08:00,786.8
2019-04-27T01:45:28.000+08:00,785.7
2019-04-27T01:45:43.000+08:00,784.9
2019-04-27T01:45:58.000+08:00,786.0
2019-04-27T01:46:06.000+08:00,787.0
2019-04-27T01:46:09.000+08:00,785.9
2019-04-27T01:46:45.000+08:00,787.0
2019-04-27T01:46:49.000+08:00,785.6
2019-04-27T01:46:58.000+08:00,786.6
2019-04-27T01:47:12.000+08:00,785.6
2019-04-27T01:47:18.000+08:00,786.7
2019-04-27T01:47:21.000+08:00,785.5
2019-04-27T01:48:22.000+08:00,786.6
2019-04-27T01:48:24.000+08:00,787.4
2019-04-27T01:48:27.000+08:00,786.2
2019-04-27T01:49:01.000+08:00,787.2
2019-04-27T01:49:03.000+08:00,786.1
2019-04-27T01:50:12.000+08:00,785.4
2019-04-27T01:50:13.000+08:00,786.5
2019-04-27T01:50:16.000+08:00,787.4
2019-04-27T01:50:25.000+08:00,786.3
2019-04-27T01:51:37.000+08:00,785.4
2019-04-27T01:51:40.000+08:00,786.1
2019-04-27T01:51:41.000+08:00,786.4
2019-04-27T01:52:09.000+08:00,787.1
2019-04-27T01:52:18.000+08:00,785.9
2019-04-27T01:52:25.000+08:00,786.9
2019-04-27T01:52:44.000+08:00,785.3
2019-04-27T01:52:46.000+08:00,786.4
2019-04-27T01:52:48.000+08:00,786.4
2019-04-27T01:53:29.000+08:00,787.4
2019-04-27T01:53:36.000+08:00,786.1
2019-04-27T01:53:50.000+08:00,785.4
2019-04-27T01:53:58.000+08:00,786.6
2019-04-27T01:54:08.000+08:00,785.6
2019-04-27T01:54:15.000+08:00,786.7
2019-04-27T01:54:36.000+08:00,787.2
2019-04-27T01:54:51.000+08:00,785.8
2019-04-27T01:54:52.000+08:00,785.4
2019-04-27T01:54:54.000+08:00,786.4
2019-04-27T01:55:09.000+08:00,786.9
2019-04-27T01:56:02.000+08:00,785.9
2019-04-27T01:56:07.000+08:00,784.6
2019-04-27T01:56:08.000+08:00,785.8
2019-04-27T01:56:17.000+08:00,784.9
2019-04-27T01:56:22.000+08:00,786.2
2019-04-27T01:56:40.000+08:00,785.0
2019-04-27T01:56:51.000+08:00,786.2
2019-04-27T01:59:14.000+08:00,786.9
2019-04-27T01:59:18.000+08:00,785.8
2019-04-27T01:59:46.000+08:00,786.9
2019-04-27T01:59:54.000+08:00,785.4
2019-04-27T02:00:06.000+08:00,786.4
2019-04-27T02:02:12.000+08:00,787.3
2019-04-27T02:02:20.000+08:00,786.2
2019-04-27T02:04:12.000+08:00,785.2
2019-04-27T02:04:16.000+08:00,786.2
2019-04-27T02:06:42.000+08:00,785.2
2019-04-27T02:06:45.000+08:00,786.3
2019-04-27T02:07:04.000+08:00,785.2
2019-04-27T02:08:18.000+08:00,785.2
2019-04-27T02:08:24.000+08:00,786.3
2019-04-27T02:09:27.000+08:00,785.2
2019-04-27T02:09:30.000+08:00,784.8
2019-04-27T02:09:34.000+08:00,785.9
2019-04-27T02:09:35.000+08:00,786.4
2019-04-27T02:10:24.000+08:00,785.0
2019-04-27T02:11:15.000+08:00,786.1
2019-04-27T02:11:18.000+08:00,784.8
2019-04-27T02:11:57.000+08:00,785.8
2019-04-27T02:12:00.000+08:00,784.8
2019-04-27T02:12:06.000+08:00,785.9
2019-04-27T02:13:09.000+08:00,784.8
2019-04-27T02:13:16.000+08:00,785.9
2019-04-27T02:15:04.000+08:00,784.8
2019-04-27T02:15:08.000+08:00,785.9
2019-04-27T02:15:14.000+08:00,784.8
2019-04-27T02:15:17.000+08:00,784.9
2019-04-27T02:15:24.000+08:00,786.0
2019-04-27T02:15:29.000+08:00,785.1
2019-04-27T02:15:39.000+08:00,786.2
2019-04-27T02:16:35.000+08:00,785.1
2019-04-27T02:16:36.000+08:00,785.0
2019-04-27T02:17:00.000+08:00,786.2
2019-04-27T02:17:45.000+08:00,785.2
2019-04-27T02:17:50.000+08:00,786.2
2019-04-27T02:17:57.000+08:00,785.1
2019-04-27T02:18:05.000+08:00,786.1
2019-04-27T02:19:22.000+08:00,784.9
2019-04-27T02:19:23.000+08:00,783.8
2019-04-27T02:20:13.000+08:00,783.7
2019-04-27T02:20:47.000+08:00,784.8
2019-04-27T02:21:58.000+08:00,785.0
2019-04-27T02:22:05.000+08:00,783.8
2019-04-27T02:22:31.000+08:00,784.9
2019-04-27T02:23:20.000+08:00,783.8
2019-04-27T02:23:23.000+08:00,783.7
2019-04-27T02:23:28.000+08:00,784.8
2019-04-27T02:25:10.000+08:00,783.8
2019-04-27T02:25:23.000+08:00,784.8
2019-04-27T02:27:44.000+08:00,783.8
2019-04-27T02:28:33.000+08:00,783.8
2019-04-27T02:29:54.000+08:00,784.8
2019-04-27T02:30:11.000+08:00,783.8
2019-04-27T02:30:48.000+08:00,785.0
2019-04-27T02:30:49.000+08:00,784.9
2019-04-27T02:32:39.000+08:00,783.8
2019-04-27T02:33:02.000+08:00,783.9
2019-04-27T02:33:14.000+08:00,784.9
2019-04-27T02:34:21.000+08:00,785.9
2019-04-27T02:34:41.000+08:00,784.9
2019-04-27T02:39:49.000+08:00,783.8
2019-04-27T02:41:51.000+08:00,784.8
2019-04-27T02:43:13.000+08:00,783.5
2019-04-27T02:43:34.000+08:00,784.6
2019-04-27T02:46:45.000+08:00,783.5
2019-04-27T02:46:53.000+08:00,784.6
2019-04-27T02:48:06.000+08:00,785.0
2019-04-27T02:48:11.000+08:00,784.0
2019-04-27T02:48:21.000+08:00,783.1
2019-04-27T02:48:36.000+08:00,784.2
2019-04-27T02:49:48.000+08:00,782.8
2019-04-27T02:49:52.000+08:00,784.0
2019-04-27T02:50:15.000+08:00,782.9
2019-04-27T02:50:20.000+08:00,784.0
2019-04-27T02:50:21.000+08:00,784.0
2019-04-27T02:51:42.000+08:00,785.1
2019-04-27T02:51:58.000+08:00,784.0
2019-04-27T03:00:05.000+08:00,783.0
2019-04-27T03:00:09.000+08:00,784.0
2019-04-27T03:01:59.000+08:00,782.9
2019-04-27T03:02:02.000+08:00,784.0
2019-04-27T03:06:05.000+08:00,782.9
2019-04-27T03:06:12.000+08:00,783.9
2019-04-27T03:06:17.000+08:00,782.9
2019-04-27T03:06:38.000+08:00,784.0
2019-04-27T03:06:51.000+08:00,782.4
2019-04-27T03:07:01.000+08:00,781.2
2019-04-27T03:07:06.000+08:00,781.0
2019-04-27T03:08:59.000+08:00,782.1
2019-04-27T03:09:00.000+08:00,782.3
2019-04-27T03:09:05.000+08:00,783.3
2019-04-27T03:12:32.000+08:00,782.3
2019-04-27T03:12:39.000+08:00,783.1
2019-04-27T03:12:40.000+08:00,783.5
2019-04-27T03:14:52.000+08:00,784.2
2019-04-27T03:15:33.000+08:00,783.0
2019-04-27T03:18:38.000+08:00,784.1
2019-04-27T03:18:55.000+08:00,783.0
2019-04-27T03:19:04.000+08:00,784.0
2019-04-27T03:19:14.000+08:00,782.9
2019-04-27T03:21:28.000+08:00,782.2
2019-04-27T03:21:43.000+08:00,782.8
2019-04-27T03:21:46.000+08:00,783.4
2019-04-27T03:22:06.000+08:00,782.3
2019-04-27T03:22:12.000+08:00,781.7
2019-04-27T03:22:18.000+08:00,782.8
2019-04-27T03:22:20.000+08:00,783.4
2019-04-27T03:22:48.000+08:00,783.8
2019-04-27T03:23:34.000+08:00,782.3
2019-04-27T03:23:39.000+08:00,783.3
2019-04-27T03:29:35.000+08:00,782.1
2019-04-27T03:29:49.000+08:00,783.2
2019-04-27T03:32:06.000+08:00,782.1
2019-04-27T03:32:50.000+08:00,783.2
2019-04-27T03:34:17.000+08:00,782.0
2019-04-27T03:34:45.000+08:00,783.1
2019-04-27T03:35:00.000+08:00,782.1
2019-04-27T03:35:04.000+08:00,783.0
2019-04-27T03:35:05.000+08:00,783.2
2019-04-27T03:35:12.000+08:00,781.9
2019-04-27T03:35:30.000+08:00,783.0
2019-04-27T03:36:56.000+08:00,781.8
2019-04-27T03:37:04.000+08:00,780.6
2019-04-27T03:38:15.000+08:00,781.6
2019-04-27T03:38:22.000+08:00,782.6
2019-04-27T03:38:23.000+08:00,782.9
2019-04-27T03:39:42.000+08:00,781.8
2019-04-27T03:39:54.000+08:00,781.3
2019-04-27T03:39:57.000+08:00,780.7
2019-04-27T03:40:18.000+08:00,781.9
2019-04-27T03:40:19.000+08:00,782.5
2019-04-27T03:40:25.000+08:00,783.0
2019-04-27T03:40:32.000+08:00,781.1
2019-04-27T03:40:40.000+08:00,780.5
2019-04-27T03:41:07.000+08:00,781.5
2019-04-27T03:41:13.000+08:00,782.6
2019-04-27T03:41:45.000+08:00,781.7
2019-04-27T03:41:49.000+08:00,781.5
2019-04-27T03:41:53.000+08:00,782.5
2019-04-27T03:42:00.000+08:00,783.0
2019-04-27T03:42:20.000+08:00,783.7
2019-04-27T03:42:42.000+08:00,782.5
2019-04-27T03:43:26.000+08:00,783.6
2019-04-27T03:43:31.000+08:00,782.5
2019-04-27T03:44:06.000+08:00,783.5
2019-04-27T03:44:27.000+08:00,782.4
2019-04-27T03:45:48.000+08:00,783.5
2019-04-27T03:46:06.000+08:00,782.3
2019-04-27T03:46:11.000+08:00,780.8
2019-04-27T03:47:02.000+08:00,781.6
2019-04-27T03:47:04.000+08:00,782.1
2019-04-27T03:47:08.000+08:00,782.8
2019-04-27T03:48:22.000+08:00,781.7
2019-04-27T03:48:40.000+08:00,782.7
2019-04-27T03:49:14.000+08:00,781.5
2019-04-27T03:49:26.000+08:00,780.9
2019-04-27T03:50:00.000+08:00,780.3
2019-04-27T03:51:05.000+08:00,781.6
2019-04-27T03:51:06.000+08:00,782.0
2019-04-27T03:51:34.000+08:00,782.6
2019-04-27T03:51:36.000+08:00,783.0
2019-04-27T03:51:42.000+08:00,781.8
2019-04-27T03:51:53.000+08:00,781.5
2019-04-27T03:51:54.000+08:00,780.6
2019-04-27T03:52:11.000+08:00,780.3
2019-04-27T04:10:44.000+08:00,779.5
2019-04-27T04:10:53.000+08:00,780.7
2019-04-27T04:11:11.000+08:00,779.7
2019-04-27T04:11:19.000+08:00,780.8
2019-04-27T04:12:31.000+08:00,779.5
2019-04-27T04:12:34.000+08:00,779.3
2019-04-27T04:12:50.000+08:00,778.4
2019-04-27T04:12:53.000+08:00,778.2
2019-04-27T04:14:10.000+08:00,779.3
2019-04-27T04:14:13.000+08:00,779.6
2019-04-27T04:14:15.000+08:00,780.4
2019-04-27T04:14:17.000+08:00,780.7
2019-04-27T04:15:21.000+08:00,779.6
2019-04-27T04:15:35.000+08:00,779.3
2019-04-27T04:15:38.000+08:00,778.6
2019-04-27T04:15:42.000+08:00,778.0
2019-04-27T04:15:55.000+08:00,777.5
2019-04-27T04:16:16.000+08:00,776.9
2019-04-27T04:16:38.000+08:00,776.1
2019-04-27T04:16:49.000+08:00,775.9
2019-04-27T04:18:13.000+08:00,777.0
2019-04-27T04:18:14.000+08:00,777.4
2019-04-27T04:18:42.000+08:00,778.1
2019-04-27T04:19:05.000+08:00,778.4
2019-04-27T04:19:09.000+08:00,779.2
2019-04-27T04:19:13.000+08:00,779.5
2019-04-27T04:19:14.000+08:00,780.3
2019-04-27T04:19:20.000+08:00,780.6
2019-04-27T04:48:02.000+08:00,779.4
2019-04-27T04:48:03.000+08:00,779.3
2019-04-27T04:48:24.000+08:00,778.2
2019-04-27T04:48:57.000+08:00,777.3
2019-04-27T04:49:04.000+08:00,777.1
2019-04-27T04:50:17.000+08:00,776.2
2019-04-27T04:50:33.000+08:00,776.0
2019-04-27T04:51:16.000+08:00,774.8
2019-04-27T04:52:18.000+08:00,773.8
2019-04-27T04:52:46.000+08:00,773.5
2019-04-27T04:53:40.000+08:00,774.6
2019-04-27T04:53:47.000+08:00,774.8
2019-04-27T04:54:12.000+08:00,775.6
2019-04-27T04:54:20.000+08:00,775.8
2019-04-27T04:54:38.000+08:00,776.6
2019-04-27T04:54:45.000+08:00,776.9
2019-04-27T04:54:52.000+08:00,777.9
2019-04-27T04:55:10.000+08:00,778.9
2019-04-27T04:55:45.000+08:00,780.0
2019-04-27T04:55:47.000+08:00,780.1
2019-04-27T04:58:12.000+08:00,779.1
2019-04-27T04:58:33.000+08:00,778.9
2019-04-27T04:58:46.000+08:00,777.9
2019-04-27T05:09:23.000+08:00,776.9
2019-04-27T05:11:20.000+08:00,775.9
2019-04-27T05:11:38.000+08:00,774.8
2019-04-27T05:14:29.000+08:00,775.8
2019-04-27T05:14:33.000+08:00,775.8
2019-04-27T05:15:52.000+08:00,776.8
2019-04-27T05:15:55.000+08:00,776.8
2019-04-27T05:16:21.000+08:00,777.8
2019-04-27T05:36:38.000+08:00,778.9
2019-04-27T05:36:45.000+08:00,779.9
2019-04-27T05:36:46.000+08:00,780.3
2019-04-27T05:36:58.000+08:00,781.0
2019-04-27T05:39:17.000+08:00,779.9
2019-04-27T05:39:37.000+08:00,779.2
2019-04-27T05:40:05.000+08:00,778.9
2019-04-27T05:40:23.000+08:00,778.1
2019-04-27T05:40:43.000+08:00,777.9
2019-04-27T05:42:22.000+08:00,777.1
2019-04-27T05:42:35.000+08:00,776.8
2019-04-27T05:45:25.000+08:00,777.9
2019-04-27T05:45:42.000+08:00,778.1
2019-04-27T05:45:56.000+08:00,778.9
2019-04-27T05:45:57.000+08:00,779.6
2019-04-27T05:45:58.000+08:00,780.2
2019-04-27T05:46:00.000+08:00,780.8
2019-04-27T05:46:24.000+08:00,781.2
2019-04-27T06:00:38.000+08:00,781.9
2019-04-27T06:00:57.000+08:00,782.3
2019-04-27T06:01:05.000+08:00,781.2
2019-04-27T06:01:07.000+08:00,780.8
2019-04-27T06:03:28.000+08:00,780.1
2019-04-27T06:03:55.000+08:00,781.1
2019-04-27T06:04:38.000+08:00,782.0
2019-04-27T06:04:40.000+08:00,782.2
2019-04-27T06:05:12.000+08:00,781.0
2019-04-27T06:05:21.000+08:00,780.8
2019-04-27T06:05:26.000+08:00,780.0
2019-04-27T06:05:31.000+08:00,779.7
2019-04-27T06:06:24.000+08:00,780.8
2019-04-27T06:07:14.000+08:00,781.0
2019-04-27T06:11:27.000+08:00,779.9
2019-04-27T06:12:26.000+08:00,779.7
2019-04-27T06:13:55.000+08:00,778.9
2019-04-27T06:14:15.000+08:00,778.6
2019-04-27T06:17:45.000+08:00,777.9
2019-04-27T06:18:04.000+08:00,777.3
2019-04-27T06:18:32.000+08:00,776.8
2019-04-27T06:18:51.000+08:00,776.3
2019-04-27T06:20:08.000+08:00,777.4
2019-04-27T06:21:17.000+08:00,777.8
2019-04-27T06:35:19.000+08:00,776.8
2019-04-27T06:35:24.000+08:00,776.3
2019-04-27T06:35:30.000+08:00,775.7
2019-04-27T06:35:35.000+08:00,775.2
2019-04-27T06:35:45.000+08:00,774.6
2019-04-27T06:35:59.000+08:00,774.2
2019-04-27T06:36:43.000+08:00,775.3
2019-04-27T06:36:50.000+08:00,775.7
2019-04-27T06:36:56.000+08:00,776.4
2019-04-27T06:37:00.000+08:00,776.7
2019-04-27T06:37:18.000+08:00,777.4
2019-04-27T06:38:40.000+08:00,777.7
2019-04-27T06:41:13.000+08:00,778.4
2019-04-27T06:45:47.000+08:00,778.7
2019-04-27T06:51:38.000+08:00,777.7
2019-04-27T06:52:07.000+08:00,777.4
2019-04-27T06:52:24.000+08:00,776.7
2019-04-27T06:52:30.000+08:00,776.3
2019-04-27T06:52:45.000+08:00,775.6
2019-04-27T06:52:52.000+08:00,775.3
2019-04-27T06:54:24.000+08:00,776.3
2019-04-27T06:54:42.000+08:00,776.7
2019-04-27T06:55:07.000+08:00,777.4
2019-04-27T06:55:34.000+08:00,777.7
2019-04-27T06:58:10.000+08:00,778.4
2019-04-27T07:00:49.000+08:00,778.7
2019-04-27T07:01:14.000+08:00,779.6
2019-04-27T07:01:15.000+08:00,781.0
2019-04-27T07:01:16.000+08:00,782.1
2019-04-27T07:01:20.000+08:00,782.5
2019-04-27T07:01:22.000+08:00,783.1
2019-04-27T07:01:24.000+08:00,783.5
2019-04-27T07:01:40.000+08:00,782.3
2019-04-27T07:01:41.000+08:00,782.1
2019-04-27T07:01:45.000+08:00,781.2
2019-04-27T07:01:47.000+08:00,781.0
2019-04-27T07:01:57.000+08:00,780.2
2019-04-27T07:02:32.000+08:00,779.9
2019-04-27T07:04:47.000+08:00,779.1
2019-04-27T07:04:51.000+08:00,778.8
2019-04-27T07:08:55.000+08:00,779.8
2019-04-27T07:09:15.000+08:00,780.1
2019-04-27T07:10:55.000+08:00,779.1
2019-04-27T07:10:57.000+08:00,778.8
2019-04-27T07:11:49.000+08:00,778.1
2019-04-27T07:12:42.000+08:00,777.7
2019-04-27T07:13:04.000+08:00,777.1
2019-04-27T07:13:11.000+08:00,776.7
2019-04-27T07:13:25.000+08:00,776.0
2019-04-27T07:13:27.000+08:00,775.6
2019-04-27T07:14:49.000+08:00,776.7
2019-04-27T07:14:57.000+08:00,777.0
2019-04-27T07:15:30.000+08:00,777.7
2019-04-27T07:17:09.000+08:00,778.1
2019-04-27T07:17:22.000+08:00,778.8
2019-04-27T07:17:25.000+08:00,779.5
2019-04-27T07:17:27.000+08:00,779.9
2019-04-27T07:17:32.000+08:00,780.5
2019-04-27T07:17:33.000+08:00,781.0
2019-04-27T07:18:05.000+08:00,781.5
2019-04-27T07:20:48.000+08:00,782.0
2019-04-27T07:21:45.000+08:00,781.0
2019-04-27T07:24:23.000+08:00,780.5
2019-04-27T07:25:49.000+08:00,781.5
2019-04-27T07:26:50.000+08:00,780.5
2019-04-27T07:27:27.000+08:00,780.0
2019-04-27T07:28:10.000+08:00,779.4
2019-04-27T07:29:32.000+08:00,778.9
2019-04-27T07:33:35.000+08:00,780.0
2019-04-27T07:33:58.000+08:00,780.5
2019-04-27T07:34:07.000+08:00,781.0
2019-04-27T07:34:26.000+08:00,781.6
2019-04-27T07:39:03.000+08:00,780.4
2019-04-27T07:39:24.000+08:00,779.9
2019-04-27T07:40:44.000+08:00,779.4
2019-04-27T07:42:05.000+08:00,778.9
2019-04-27T07:42:49.000+08:00,778.4
2019-04-27T07:43:11.000+08:00,777.9
2019-04-27T07:46:36.000+08:00,778.9
2019-04-27T07:49:03.000+08:00,779.4
2019-04-27T08:02:46.000+08:00,778.4
2019-04-27T08:03:18.000+08:00,777.9
2019-04-27T08:03:51.000+08:00,777.3
2019-04-27T08:07:21.000+08:00,778.4
2019-04-27T08:10:05.000+08:00,778.9
2019-04-27T08:10:53.000+08:00,779.4
2019-04-27T08:11:27.000+08:00,779.9
2019-04-27T08:14:25.000+08:00,780.4
2019-04-27T08:21:10.000+08:00,779.4
2019-04-27T08:21:36.000+08:00,778.9
2019-04-27T08:21:56.000+08:00,778.4
2019-04-27T08:22:20.000+08:00,777.9
2019-04-27T08:22:28.000+08:00,777.3
2019-04-27T08:25:30.000+08:00,778.4
2019-04-27T08:26:03.000+08:00,778.9
2019-04-27T08:29:36.000+08:00,779.5
2019-04-27T08:29:38.000+08:00,780.2
2019-04-27T08:29:39.000+08:00,780.5
2019-04-27T08:30:55.000+08:00,781.3
2019-04-27T08:39:56.000+08:00,780.2
2019-04-27T08:40:26.000+08:00,779.5
2019-04-27T08:40:41.000+08:00,779.2
2019-04-27T08:41:09.000+08:00,778.5
2019-04-27T08:45:21.000+08:00,779.5
2019-04-27T08:47:01.000+08:00,780.2
2019-04-27T08:53:23.000+08:00,779.2
2019-04-27T08:54:00.000+08:00,778.5
2019-04-27T08:54:23.000+08:00,778.2
2019-04-27T08:58:08.000+08:00,779.2
2019-04-27T09:00:42.000+08:00,779.5
2019-04-27T09:09:16.000+08:00,778.5
2019-04-27T09:09:21.000+08:00,778.2
2019-04-27T13:59:15.000+08:00,779.2
2019-04-27T14:06:09.000+08:00,779.5
2019-04-27T14:07:22.000+08:00,780.2
2019-04-27T14:10:44.000+08:00,780.5
2019-04-27T14:43:51.000+08:00,779.5
2019-04-27T14:48:57.000+08:00,780.5
2019-04-27T14:56:35.000+08:00,781.2
2019-04-27T15:11:03.000+08:00,781.6
2019-04-27T15:31:26.000+08:00,782.3
2019-04-27T15:34:17.000+08:00,782.6
2019-04-27T15:38:49.000+08:00,783.3
2019-04-27T15:39:02.000+08:00,783.7
2019-04-27T15:39:17.000+08:00,784.3
2019-04-27T15:39:20.000+08:00,785.6
2019-04-27T15:39:21.000+08:00,786.0
2019-04-27T15:39:23.000+08:00,786.6
2019-04-27T15:39:25.000+08:00,787.9
2019-04-27T15:51:04.000+08:00,786.8
2019-04-27T15:55:27.000+08:00,786.1
2019-04-27T15:57:32.000+08:00,787.1
2019-04-27T16:07:55.000+08:00,787.8
2019-04-27T16:18:15.000+08:00,786.7
2019-04-27T16:47:41.000+08:00,786.1
2019-04-27T16:48:04.000+08:00,785.7
2019-04-27T16:48:13.000+08:00,785.0
2019-04-27T16:48:26.000+08:00,784.7
2019-04-27T16:49:19.000+08:00,784.0
2019-04-27T16:50:09.000+08:00,783.7
2019-04-27T17:51:08.000+08:00,782.8
2019-04-27T18:37:05.000+08:00,782.6
2019-04-27T18:44:48.000+08:00,781.8
2019-04-27T18:44:54.000+08:00,781.6
2019-04-27T18:45:32.000+08:00,780.8
2019-04-27T18:45:50.000+08:00,780.6
2019-04-27T18:48:14.000+08:00,781.6
2019-04-27T18:49:43.000+08:00,781.8
2019-04-27T19:00:43.000+08:00,780.8
2019-04-27T19:00:50.000+08:00,780.6
2019-04-27T19:09:26.000+08:00,781.6
2019-04-27T19:13:24.000+08:00,780.6
2019-04-27T19:13:41.000+08:00,779.7
2019-04-27T19:13:43.000+08:00,779.5
2019-04-27T19:13:53.000+08:00,778.7
2019-04-27T19:13:55.000+08:00,778.4
2019-04-27T19:16:57.000+08:00,779.5
2019-04-27T19:17:12.000+08:00,779.7
2019-04-27T19:19:00.000+08:00,780.5
2019-04-27T19:20:30.000+08:00,780.7
2019-04-27T19:24:46.000+08:00,779.7
2019-04-27T19:24:52.000+08:00,779.5
2019-04-27T19:25:03.000+08:00,778.6
2019-04-27T19:25:10.000+08:00,778.4
2019-04-27T19:28:00.000+08:00,779.5
2019-04-27T19:28:06.000+08:00,779.6
2019-04-27T19:30:07.000+08:00,780.5
2019-04-27T19:30:19.000+08:00,780.6
2019-04-27T19:38:26.000+08:00,779.6
2019-04-27T19:38:28.000+08:00,779.4
2019-04-27T19:38:59.000+08:00,778.6
2019-04-27T19:39:03.000+08:00,778.4
2019-04-27T19:42:41.000+08:00,779.4
2019-04-27T19:43:17.000+08:00,779.6
2019-04-27T19:47:03.000+08:00,780.4
2019-04-27T19:54:50.000+08:00,779.4
2019-04-27T19:55:50.000+08:00,778.6
2019-04-27T19:56:00.000+08:00,778.4
2019-04-27T19:59:29.000+08:00,779.4
2019-04-27T19:59:48.000+08:00,779.6
2019-04-27T20:10:45.000+08:00,778.6
2019-04-27T20:14:56.000+08:00,779.6
2019-04-27T20:30:17.000+08:00,778.6
2019-04-27T20:30:37.000+08:00,778.4
2019-04-27T20:33:28.000+08:00,779.4
2019-04-27T20:33:52.000+08:00,779.6
2019-04-27T20:50:36.000+08:00,778.6
2019-04-27T20:51:05.000+08:00,778.4
2019-04-27T20:53:46.000+08:00,779.4
2019-04-27T20:54:06.000+08:00,779.6
2019-04-27T22:09:14.000+08:00,778.6
2019-04-27T22:12:57.000+08:00,779.6
2019-04-27T23:56:25.000+08:00,778.6
2019-04-28T00:00:49.000+08:00,779.6
2019-04-28T00:09:48.000+08:00,778.6
2019-04-28T00:14:33.000+08:00,779.6
2019-04-28T03:28:32.000+08:00,780.4
2019-04-28T03:44:39.000+08:00,780.6
2019-04-28T05:50:04.000+08:00,781.5
2019-04-28T05:58:56.000+08:00,780.4
2019-04-28T07:36:05.000+08:00,779.6
2019-04-28T07:39:13.000+08:00,780.6
2019-04-28T07:49:39.000+08:00,779.6
2019-04-28T07:49:58.000+08:00,779.4
2019-04-28T07:52:53.000+08:00,780.4
2019-04-28T07:53:12.000+08:00,780.6
2019-04-28T08:08:31.000+08:00,779.6
2019-04-28T08:11:40.000+08:00,780.6
2019-04-28T08:47:23.000+08:00,779.6
2019-04-28T08:47:49.000+08:00,779.4
2019-04-28T08:51:20.000+08:00,780.4
2019-04-28T08:52:04.000+08:00,780.6
2019-04-28T09:02:09.000+08:00,779.6
2019-04-28T09:07:18.000+08:00,780.6
2019-04-28T09:15:04.000+08:00,779.6
2019-04-28T09:15:19.000+08:00,779.4
2019-04-28T09:20:54.000+08:00,780.4
2019-04-28T09:22:56.000+08:00,780.6
2019-04-28T09:28:36.000+08:00,779.6
2019-04-28T09:28:48.000+08:00,779.4
2019-04-28T09:35:21.000+08:00,780.4
2019-04-28T09:43:09.000+08:00,779.4
2019-04-28T09:50:59.000+08:00,780.4
2019-04-28T10:06:23.000+08:00,780.7
2019-04-28T10:27:00.000+08:00,781.5
2019-04-28T10:36:01.000+08:00,780.4
2019-04-28T10:48:44.000+08:00,781.5
2019-04-28T10:54:04.000+08:00,780.4
2019-04-28T11:03:54.000+08:00,781.5
2019-04-28T11:13:41.000+08:00,780.4
2019-04-28T11:21:09.000+08:00,781.5
2019-04-28T11:31:15.000+08:00,780.4
2019-04-28T11:39:11.000+08:00,781.5
2019-04-28T11:49:08.000+08:00,780.4
2019-04-28T11:54:26.000+08:00,781.5
2019-04-28T12:26:31.000+08:00,780.5
2019-04-28T12:34:08.000+08:00,781.5
2019-04-28T12:57:02.000+08:00,781.8
2019-04-28T13:10:17.000+08:00,782.5
2019-04-28T13:10:40.000+08:00,782.8
2019-04-28T13:15:57.000+08:00,781.8
